source_url
"https://www.mixesdb.com/w/2009-11_-_John_B_-_Studio_Mix,_Part_1_(John_B_Podcast_071)"
https://www.mixesdb.com/w/2021-04-03_-_Benny_Benassi_-_Sputnik_Club
https://www.mixesdb.com/w/2021-06-08_-_Michael_Calfan_%26_HARBER_-_House_Club_Set_Plus_EP004
"https://www.mixesdb.com/w/2020-09-11_-_Damon_Sharpe,_GATT%C3%9CSO_-_Brainjack_Radio_004"
https://www.mixesdb.com/w/2021-04-05_-_ALOK_-_Controversia_Radio_Show_005
https://www.mixesdb.com/w/2021-05-03_-_ALOK_-_Controversia_Radio_Show_009
https://www.mixesdb.com/w/2020-09-19_-_David_Guetta_-_Playlist_533
"https://www.mixesdb.com/w/2021-02-20_-_Tune_Brothers,_ALOK_-_Housesession_1209"
"https://www.mixesdb.com/w/2021-03-16_-_Purebeat,_ALOK_-_World_Is_Mine_Radio_Show"
"https://www.mixesdb.com/w/2021-01-15_-_Vamero,_Sean_Finn,_Nervo,_Pretty_Pink_-_Nightwax,_Planet_Radio"
"https://www.mixesdb.com/w/2021-02-09_-_Purebeat,_ALOK_-_World_Is_Mine_Radio_Show"
https://www.mixesdb.com/w/2021-03-06_-_Evaldas_Mikalauskas_-_M-1_Weekend_Mix_484
https://www.mixesdb.com/w/2021-01-09_-_Evaldas_Mikalauskas_-_M-1_Weekend_Mix_476
https://www.mixesdb.com/w/2020-10-03_-_Mark_Bale_-_Energy_Bremen_Mastermix
https://www.mixesdb.com/w/2021-05-21_-_VIZE_@_Sputnik_Spring_Break_Home_Edition_2021
https://www.mixesdb.com/w/2021-02-20_-_YouNotUs_-_Energy_Mastermix
https://www.mixesdb.com/w/2021-03-08_-_ALOK_-_Controversia_Radio_Show_001
"https://www.mixesdb.com/w/2021-02-12_-_Sean_Finn,_Discommunity,_ALOK,_Will_Clarke_-_Nightwax,_Planet_Radio"
https://www.mixesdb.com/w/2020-09-26_-_Evaldas_Mikalauskas_-_M-1_Weekend_Mix_461
https://www.mixesdb.com/w/2021-02-27_-_Evaldas_Mikalauskas_-_M-1_Weekend_Mix_483
"https://www.mixesdb.com/w/2021-02-06_-_Tommyboy,_Stadiumx,_ALOK_-_World_Is_Mine_Radio_Show"
https://www.mixesdb.com/w/2024-10-05_-_Ian_Asher_-_Musical_Freedom_Radio_Oktober_2024
https://www.mixesdb.com/w/2024-07-12_-_Leena_Punks_-_SLAM!_MixMarathon
https://www.mixesdb.com/w/2024-10-05_-_Ian_Asher_-_Musical_Freedom_Radio_October_2024
https://www.mixesdb.com/w/2024-05-18_-_Moguai_-_Musical_Freedom_Radio_May_2024
https://www.mixesdb.com/w/2024-03-21_-_Robin_Schulz_-_Sugar_Radio_429
https://www.mixesdb.com/w/2023-12-18_-_Sam_Feldt_-_Heartfeldt_Radio_415
https://www.mixesdb.com/w/2023-12-06_-_ACRAZE_-_The_Asylum_030
"https://www.mixesdb.com/w/2024-04-06_-_Moguai,_Ti%C3%ABsto,_Lovra_-_1LIVE_DJ_Session"
"https://www.mixesdb.com/w/2023-12-09_-_Moguai,_Sonny_Fodera,_Lilly_Palmer_-_1LIVE_DJ_Session"
"https://www.mixesdb.com/w/2023-10-07_-_Moguai,_Robin_Schulz,_MARTEN_H%C3%98RGER_-_1LIVE_DJ_Session"
"https://www.mixesdb.com/w/2023-12-16_-_Moguai,_Hannah_Laing,_MARTEN_H%C3%98RGER_-_1LIVE_DJ_Session"
"https://www.mixesdb.com/w/2023-12-23_-_Armin_van_Buuren,_Hel:sl%C3%B8wed_-_Dance_Department"
"https://www.mixesdb.com/w/2023-12-02_-_Armin_van_Buuren,_Ofenbach_-_Dance_Department"
